-0.002500  1919275918488427.500000
-0.002480  115795204136276.406250
-0.002460  588801118471680.875000
-0.002440  3428398766959666.000000
-0.002420  8107548242529186.000000
-0.002400  13663087784462646.000000
-0.002380  18841426578816792.000000
-0.002359  22477249757385252.000000
-0.002339  23743349869921884.000000
-0.002319  22263152946648672.000000
-0.002299  18378616912828692.000000
-0.002279  12960803279614830.000000
-0.002259  7229392700784014.000000
-0.002239  2569050223865402.000000
-0.002219  157458705114850.468750
-0.002199  761627090006555.125000
-0.002179  4552791563831463.000000
-0.002159  11073424375780190.000000
-0.002139  19284430051573772.000000
-0.002118  27837688336161992.000000
-0.002098  35183119639386644.000000
-0.002078  40057226531014536.000000
-0.002058  41526957466607904.000000
-0.002038  39317484588056704.000000
-0.002018  33750907170735300.000000
-0.001998  25781500535528296.000000
-0.001978  16814171204673914.000000
-0.001958  8509732852374378.000000
-0.001938  2474814667958415.000000
-0.001918  14628173430045.333984
-0.001898  1951382948191523.500000
-0.001878  8462614166643655.000000
-0.001857  19063643617301968.000000
-0.001837  32629402333981152.000000
-0.001817  47602034662907696.000000
-0.001797  62192571612472712.000000
-0.001777  74498416742417936.000000
-0.001757  83008405104357616.000000
-0.001737  86545900004772112.000000
-0.001717  84670380036719344.000000
-0.001697  77439829671706160.000000
-0.001677  65753592841429160.000000
-0.001657  51032560021810816.000000
-0.001637  35117009954232932.000000
-0.001616  20134891229836144.000000
-0.001596  8195078524173325.000000
-0.001576  1188133946800264.500000
-0.001556  617945584203302.000000
-0.001536  7406266877000573.000000
-0.001516  21784680166592672.000000
-0.001496  43329523076578064.000000
-0.001476  70912887736939944.000000
-0.001456  102878598065704496.000000
-0.001436  137091893147475152.000000
-0.001416  171087711439858080.000000
-0.001396  202537659995441632.000000
-0.001376  229035307118920352.000000
-0.001355  248578122776198656.000000
-0.001335  259691498748970624.000000
-0.001315  261314763014427424.000000
-0.001295  253198976398305312.000000
-0.001275  235795098144582976.000000
-0.001255  210171619576574496.000000
-0.001235  178090699204267456.000000
-0.001215  141846403211865856.000000
-0.001195  104161036553784496.000000
-0.001175  68066350584212184.000000
-0.001155  36730552004559832.000000
-0.001135  13406412399182150.000000
-0.001114  1156620692525597.500000
-0.001094  2811922772832448.000000
-0.001074  20865084787902260.000000
-0.001054  57354277198259384.000000
-0.001034  113847129850414912.000000
-0.001014  191303496911258048.000000
-0.000994  290218740840739776.000000
-0.000974  410583555445533056.000000
-0.000954  551749388843117760.000000
-0.000934  712647566234736256.000000
-0.000914  891854530610864896.000000
-0.000894  1087496008999039872.000000
-0.000873  1297510935151867136.000000
-0.000853  1519694705243886592.000000
-0.000833  1751515730930998528.000000
-0.000813  1990381698556306176.000000
-0.000793  2234146091039872000.000000
-0.000773  2480096826328900096.000000
-0.000753  2725919898954025472.000000
-0.000733  2969486163580329984.000000
-0.000713  3208772869336759808.000000
-0.000693  3442017823063607808.000000
-0.000673  3667589498034216960.000000
-0.000653  3884148280056120832.000000
-0.000633  4090648223172904448.000000
-0.000612  4286287163092179456.000000
-0.000592  4469909674025702912.000000
-0.000572  4641699954347215872.000000
-0.000552  4800953811072207872.000000
-0.000532  4947949487257240576.000000
-0.000512  5082409504981769216.000000
-0.000492  5204806784544386048.000000
-0.000472  5315387610243430400.000000
-0.000452  5414527256548569088.000000
-0.000432  5503058731764298752.000000
-0.000412  5581127714078444544.000000
-0.000392  5649835119328713728.000000
-0.000371  5709612170786462720.000000
-0.000351  5761049603857931264.000000
-0.000331  5805123007623827456.000000
-0.000311  5842395691278853120.000000
-0.000291  5873566277613626368.000000
-0.000271  5899439947510657024.000000
-0.000251  5920450690333239296.000000
-0.000231  5937513933455768576.000000
-0.000211  5951022675901771776.000000
-0.000191  5961531558833804288.000000
-0.000171  5969354840958139392.000000
-0.000151  5975355737947564032.000000
-0.000131  5979636584461881344.000000
-0.000110  5982642757106579456.000000
-0.000090  5984670156938364928.000000
-0.000070  5986004733581495296.000000
-0.000050  5986789247442165760.000000
-0.000030  5987295164471315456.000000
-0.000010  5987466711713095680.000000
0.000010  5987522402613385216.000000
0.000030  5987337504358812672.000000
0.000050  5986701091373430784.000000
0.000070  5986051787139013632.000000
0.000090  5984746092285161472.000000
0.000110  5982615222767085568.000000
0.000131  5979608772440093696.000000
0.000151  5975395324795069440.000000
0.000171  5969364148771205120.000000
0.000191  5961534239106607104.000000
0.000211  5951125600418849792.000000
0.000231  5937551222265592832.000000
0.000251  5920423503344365568.000000
0.000271  5899395786378687488.000000
0.000291  5873552607662801920.000000
0.000311  5842484018281081856.000000
0.000331  5805178578728555520.000000
0.000351  5761074622844511232.000000
0.000371  5709602695777326080.000000
0.000392  5649861910948895744.000000
0.000412  5581185748020733952.000000
0.000432  5503010899755014144.000000
0.000452  5414556036570157056.000000
0.000472  5315368664024761344.000000
0.000492  5204793584316436480.000000
0.000512  5082432083950854144.000000
0.000532  4947998879166757888.000000
0.000552  4801013410596971520.000000
0.000572  4641691924604089344.000000
0.000592  4469837372699007488.000000
0.000612  4286254409710122496.000000
0.000633  4090690425396473344.000000
0.000653  3884213625575116800.000000
0.000673  3667533888553032192.000000
0.000693  3442020123520800768.000000
0.000713  3208708659183973888.000000
0.000733  2969436046479072256.000000
0.000753  2725934106806594048.000000
0.000773  2480145067504431616.000000
0.000793  2234140088940947456.000000
0.000813  1990377178027604480.000000
0.000833  1751451539794534400.000000
0.000853  1519730127738661120.000000
0.000873  1297501800188848640.000000
0.000894  1087520499626247168.000000
0.000914  891803851362594816.000000
0.000934  712633243596213888.000000
0.000954  551723726629594688.000000
0.000974  410577066647607360.000000
0.000994  290246365130223744.000000
0.001014  191304697774759488.000000
0.001034  113833427617028976.000000
0.001054  57353007152177656.000000
0.001074  20855698387957140.000000
0.001094  2811573377813922.000000
0.001114  1154904975912855.000000
0.001135  13409153259822172.000000
0.001155  36740503230325896.000000
0.001175  68074783582822896.000000
0.001195  104160184343554528.000000
0.001215  141834259845806752.000000
0.001235  178089836256977664.000000
0.001255  210160264126304192.000000
0.001275  235830051314672096.000000
0.001295  253195443099392128.000000
0.001315  261289956119131488.000000
0.001335  259710893487638784.000000
0.001355  248565297766643680.000000
0.001376  229040864114326112.000000
0.001396  202542967330196480.000000
0.001416  171098060825068768.000000
0.001436  137076331623177520.000000
0.001456  102864820875512912.000000
0.001476  70900774997933128.000000
0.001496  43331805564936144.000000
0.001516  21778613532166504.000000
0.001536  7390811514682601.000000
0.001556  620446073345286.625000
0.001576  1187332594865538.500000
0.001596  8193993267247629.000000
0.001616  20131633577356088.000000
0.001637  35113028760100796.000000
0.001657  51007803300538048.000000
0.001677  65753645601109640.000000
0.001697  77417591925756416.000000
0.001717  84669347989636688.000000
0.001737  86567708607035456.000000
0.001757  82998234098022896.000000
0.001777  74512464876353152.000000
0.001797  62185663235178128.000000
0.001817  47601206057062920.000000
0.001837  32618711135535032.000000
0.001857  19059324304970268.000000
0.001878  8466235271324840.000000
0.001898  1951731940749087.750000
0.001918  14482137403647.082031
0.001938  2477059873662817.000000
0.001958  8509179242025829.000000
0.001978  16813752627685278.000000
0.001998  25775398752343328.000000
0.002018  33739514407651484.000000
0.002038  39308057540991848.000000
0.002058  41531562786310696.000000
0.002078  40050454006748712.000000
0.002098  35179112720493628.000000
0.002118  27813243452836492.000000
0.002139  19283594341536852.000000
0.002159  11066018069560312.000000
0.002179  4548776076653065.000000
0.002199  762781525652717.750000
0.002219  157722832557997.687500
0.002239  2569764549456127.500000
0.002259  7225669098107631.000000
0.002279  12952945113601966.000000
0.002299  18374446631755608.000000
0.002319  22265605012183748.000000
0.002339  23728052054705844.000000
0.002359  22477621457420240.000000
0.002380  18857534418857552.000000
0.002400  13662325217577170.000000
0.002420  8106653305347114.000000
0.002440  3423641902525805.500000
0.002460  587617810890781.250000
0.002480  115275505816756.093750
0.002500  1918188868108009.000000
